seq,timestamp_ms,red,ir,red_corrected,ir_corrected,time_diff_ms,red_norm,ir_norm,red_corrected_norm,ir_corrected_norm,red_dc,ir_dc,red_ac,ir_ac,red_ac_dc_ratio,ir_ac_dc_ratio,red_ir_ratio,corrected_red_ir_ratio,ratio_of_ratios,red_corrected_roll_mean,red_corrected_roll_std,red_corrected_roll_min,red_corrected_roll_max,red_corrected_roll_range,red_corrected_roll_median,red_corrected_roll_rms,ir_corrected_roll_mean,ir_corrected_roll_std,ir_corrected_roll_min,ir_corrected_roll_max,ir_corrected_roll_range,ir_corrected_roll_median,ir_corrected_roll_rms,red_diff_1,ir_diff_1,red_diff_2,ir_diff_2,red_abs_diff,ir_abs_diff,red_outlier_flag,ir_outlier_flag,red_corrected_outlier_flag,ir_corrected_outlier_flag,signal_quality_score
1153,158160,40990,100606,85.6534426738782,-109.3548885953121,21.0,0.7577019150707743,0.7615560640732265,0.4719606329927132,0.3443537360050448,40984.52,100641.66,5.480000000003201,-35.66000000000349,0.00013370901989344275,-0.0003543264290354858,0.4074309683319086,-0.7832612128649734,-0.3773611250434039,91.74998136495691,13.670850914821738,40.93295530108905,117.15199888240822,76.21904358131917,91.77155900279945,92.74272694885852,-84.4977798592391,25.21071508959469,-125.85736098923404,4.872834244060326,130.73019523329435,-91.3924839187049,88.10643196363435,9.0,-17.0,-3.0,-16.0,9.0,17.0,0,0,0,0,100
1154,158172,41002,100605,97.13253162602636,-109.87026756429272,12.0,0.7676935886761033,0.7610983981693363,0.4889875352086641,0.3440435279487674,40984.62,100640.08,17.37999999999738,-35.080000000001746,0.00042406151380682265,-0.0003485688803109233,0.4075542965061379,-0.8840656692602243,-1.2165788105597952,91.34959201982927,13.196636742220656,40.93295530108905,112.95573639282874,72.02278109173969,91.77155900279945,92.27901256011181,-85.65754597876611,25.01270953235328,-125.85736098923404,4.872834244060326,130.73019523329435,-91.86562474109581,89.16466849874594,12.0,-1.0,21.0,-18.0,12.0,1.0,0,0,0,0,100
1155,158209,40993,100580,87.98411336158553,-134.70302726871984,37.0,0.7601998334721066,0.7496567505720824,0.47541771064605337,0.3290966197830144,40984.7,100636.86,8.30000000000291,-56.86000000000058,0.00020251459691062544,-0.0005650017299824396,0.40756611652415986,-0.6531710173526057,-0.35843181739800983,90.9553853349944,12.991215274440144,40.93295530108905,112.95573639282874,72.02278109173969,90.86985476584111,91.86010212414331,-88.4490632090217,22.349828716266924,-134.70302726871984,-42.7106653559248,91.99236191279503,-92.2542111365704,91.17434578502335,-9.0,-25.0,3.0,-26.0,9.0,25.0,0,0,0,0,100
1156,158233,40982,100616,76.58718447659686,-98.07213252827768,24.0,0.7510407993338885,0.7661327231121281,0.4585126762399445,0.3511448587315491,40984.44,100635.38,-2.4400000000023283,-19.380000000004657,-5.953478930058159e-05,-0.00019257640801877685,0.407310964458933,-0.780927083996201,0.3091489238639073,90.22801429666977,12.750180758146556,40.93295530108905,110.45771531061968,69.52476000953062,90.47672137342052,91.10658774807757,-89.48944199784677,21.531799737657632,-134.70302726871984,-42.7106653559248,91.99236191279503,-92.8034853122885,91.99296854124053,-11.0,36.0,-20.0,11.0,11.0,36.0,0,0,0,0,100
1157,158253,40979,100610,73.11441311787908,-103.21577704190388,20.0,0.7485428809325562,0.7633867276887872,0.45336152368857613,0.34804888457895655,40984.44,100633.72,-5.440000000002328,-23.720000000001164,-0.00013273330073565305,-0.0002357062821487784,0.4073054368353046,-0.7083647017276812,0.5631300936301369,89.75827277609882,12.941792504103274,40.93295530108905,110.45771531061968,69.52476000953062,89.99070611286822,90.66800827802193,-90.69954423156636,20.525863503678956,-134.70302726871984,-44.56382734106905,90.1391999276508,-93.5770878251064,92.94779273836488,-3.0,-6.0,-14.0,30.0,3.0,6.0,0,0,0,0,100
1158,158265,40987,100612,80.83145290167084,-100.85502739059432,12.0,0.7552039966694422,0.7643020594965675,0.46480818834488896,0.3494698264581697,40984.34,100632.28,2.6600000000034925,-20.279999999998836,6.490283849888744e-05,-0.0002015257927177923,0.40737685365562754,-0.8014618110074415,-0.3220572296161339,89.20228527608805,12.709524259965459,40.93295530108905,110.45771531061968,69.52476000953062,89.78950163844966,90.08523222622541,-91.69315479486059,19.76173591582254,-134.70302726871984,-44.56382734106905,90.1391999276508,-94.26391211323593,93.75686811382295,8.0,2.0,5.0,-4.0,8.0,2.0,0,0,0,0,100
1159,158276,40986,100570,79.91266632592948,-142.18638134564395,11.0,0.7543713572023314,0.7450800915331808,0.4634453546524513,0.32459236783957623,40984.18,100629.88,1.819999999999709,-59.88000000000466,4.44073786519508e-05,-0.0005950518871731205,0.40753703887839315,-0.5620275695157334,-0.07462774189812998,88.59138429639424,12.397261097084211,40.93295530108905,109.21423469794776,68.28127939685871,89.69066189003604,89.43741729615469,-93.63570696257246,19.85760997708982,-142.18638134564395,-44.56382734106905,97.62255400457491,-94.67593310386346,95.6769763260883,-1.0,-42.0,7.0,-40.0,1.0,42.0,0,0,0,0,100
1160,158298,40983,100614,75.741692544376,-97.61982729054616,22.0,0.7518734388009992,0.7652173913043478,0.4572585602979642,0.3514171025309388,40983.98,100628.66,-0.9800000000032014,-14.660000000003492,-2.3911782115919472e-05,-0.00014568414207248204,0.40732899994036614,-0.775884312097232,0.1641344196818805,87.92675642750199,12.170997944079986,40.93295530108905,109.21423469794776,68.28127939685871,89.19847726195025,88.74843673551086,-94.39189791330661,19.253958764604008,-142.18638134564395,-44.56382734106905,97.62255400457491,-94.96223761303011,96.29709767808649,-3.0,44.0,-4.0,2.0,3.0,44.0,0,0,0,0,100
1161,158320,41003,100615,95.46824034078942,-96.0477316951657,22.0,0.768526228143214,0.765675057208238,0.4865188963566857,0.35236335130762014,40984.78,100627.74,18.220000000001164,-12.740000000005239,0.000444555271493495,-0.0001266052482149081,0.4075237290662426,-0.9939666315471619,-3.511349472170992,88.26373779273588,12.141253161265539,40.93295530108905,109.21423469794776,68.28127939685871,89.69066189003604,89.07833202807663,-94.84270008529268,19.017424447549153,-142.18638134564395,-44.56382734106905,97.62255400457491,-95.54722142494302,96.69315872094877,20.0,1.0,17.0,45.0,20.0,1.0,0,0,0,0,100
1162,158330,40987,100602,79.25723717642225,-108.61882480792136,10.0,0.7552039966694422,0.7597254004576659,0.46247315833228464,0.34479677487648785,40984.88,100626.66,2.1200000000026193,-24.660000000003492,5.172639275758815e-05,-0.00024506428018184737,0.4074173475676428,-0.7296823300802475,-0.21107275494904898,87.90580177044336,12.137616590641791,40.93295530108905,109.21423469794776,68.28127939685871,89.19847726195025,88.72319475016603,-95.4513546582718,18.96036431711476,-142.18638134564395,-44.56382734106905,97.62255400457491,-96.83377949285592,97.2793226376299,-16.0,-13.0,4.0,-12.0,16.0,13.0,0,0,0,0,100
1163,158369,40999,100619,90.73063526931,-91.3079248939316,39.0,0.765195670274771,0.7675057208237986,0.479491619311779,0.35521625440114246,40985.12,100625.72,13.87999999999738,-6.720000000001164,0.0003386594939821423,-6.678213085085169e-05,0.4074677744759936,-0.9936775518084305,-5.071109437021255,87.6821407154799,11.976186134755059,40.93295530108905,109.21423469794776,68.28127939685871,89.19847726195025,88.4800443834475,-95.91752238817837,18.55382435602951,-142.18638134564395,-44.56382734106905,97.62255400457491,-96.83377949285592,97.66028164692314,12.0,17.0,-4.0,4.0,12.0,17.0,0,0,0,0,100
1164,158384,41002,100611,93.1239183465082,-98.76736184511996,15.0,0.7676935886761033,0.7638443935926773,0.483041569756489,0.3507263982431997,40985.32,100624.96,16.68000000000029,-13.960000000006403,0.0004069749851898263,-0.00013873297440323358,0.40752999175040505,-0.9428612509923935,-2.933513009004877,87.42640480738262,11.71261722308151,40.93295530108905,109.21423469794776,68.28127939685871,89.19847726195025,88.19193813333781,-96.20353222072482,18.483798521878743,-142.18638134564395,-44.56382734106905,97.62255400457491,-97.84597990941191,97.92822577472464,3.0,-8.0,15.0,9.0,3.0,8.0,0,0,0,0,100
1165,158404,41005,100618,95.4230882052154,-91.14584817034378,20.0,0.7701915070774354,0.7670480549199085,0.4864519223136702,0.35531380883859154,40985.52,100624.7,19.4800000000032,-6.69999999999709,0.0004752898096694443,-6.658404944309985e-05,0.40753145560436504,-1.046927425886452,-7.138193210606821,87.15058187752797,11.345697924314699,40.93295530108905,106.93770920105952,66.00475389997047,89.19847726195025,87.8713507677771,-95.9876621288026,18.47847071476461,-142.18638134564395,-44.56382734106905,97.62255400457491,-96.83377949285592,97.7151783670807,3.0,7.0,6.0,-1.0,3.0,7.0,0,0,0,0,100
1166,158417,41002,100611,92.13916850536587,-97.74960739793546,13.0,0.7676935886761033,0.7638443935926773,0.48158089292732603,0.3513389875179487,40986.06,100624.06,15.940000000002328,-13.059999999997672,0.00038891271812909877,-0.000129790032324254,0.40752999175040505,-0.9426039751778268,-2.9964760094787515,87.22252313122493,11.366087303151746,40.93295530108905,106.93770920105952,66.00475389997047,89.69066189003604,87.94528255198395,-96.15573428784207,18.45503110059408,-142.18638134564395,-44.56382734106905,97.62255400457491,-97.68471734424081,97.87595029372356,-3.0,-7.0,0.0,0.0,3.0,7.0,0,0,0,0,100
1167,158437,41005,100608,94.87848065123094,-100.47926623917375,20.0,0.7701915070774354,0.7624713958810069,0.4856441073723959,0.3496959981559347,40986.28,100624.02,18.720000000001164,-16.020000000004075,0.00045673820605337113,-0.0001592065194771991,0.4075719624681934,-0.9442592905225732,-2.8688410974199035,86.98133856022837,11.06310812923312,40.93295530108905,104.78656681684944,63.85361151576039,89.69066189003604,87.66811148860572,-95.72968987144242,18.093723404038837,-142.18638134564395,-44.56382734106905,97.62255400457491,-97.68471734424081,97.391009302563,3.0,-3.0,0.0,-10.0,3.0,3.0,0,0,0,0,100
1168,158461,40997,100615,86.22233841892154,-93.05023454977623,24.0,0.7635303913405496,0.765675057208238,0.4728044745434062,0.35416755330097555,40986.62,100623.5,10.37999999999738,-8.5,0.00025325337878550074,-8.447330891889071e-05,0.4074640958107638,-0.9266213979589467,-2.9980283953203335,86.85320828011379,11.03342464681255,40.93295530108905,104.78656681684944,63.85361151576039,89.19847726195025,87.53731500792671,-95.7770090424424,18.083350008495792,-142.18638134564395,-44.56382734106905,97.62255400457491,-97.68471734424081,97.43563443471392,-8.0,7.0,-5.0,4.0,8.0,7.0,0,0,0,0,100
1169,158474,40996,100618,85.03611857566955,-89.58244506971806,13.0,0.7626977518734388,0.7670480549199085,0.4710449577941355,0.3562548255781423,40986.82,100623.22,9.180000000000291,-5.220000000001164,0.0002239744386122244,-5.187669406724575e-05,0.40744200838816114,-0.9492498056900511,-4.317438546139718,86.59470888126025,10.918681077423988,40.93295530108905,104.78656681684944,63.85361151576039,88.3626669763419,87.2666995524141,-95.58685483126496,18.097782917696847,-142.18638134564395,-44.56382734106905,97.62255400457491,-96.83377949285592,97.25135458253844,-1.0,3.0,-9.0,10.0,1.0,3.0,0,0,0,0,100
1170,158503,40997,100623,85.03234530645418,-83.79413017157529,29.0,0.7635303913405496,0.7693363844393593,0.4710393609139099,0.3597388286549963,40987.06,100623.56,9.940000000002328,-0.5599999999976717,0.0002425155646685156,-5.565297033792799e-06,0.40743170050584854,-1.0147768719878534,-43.576391915103066,86.37331501843344,10.833868973094356,40.93295530108905,104.78656681684944,63.85361151576039,87.58865044113233,87.03662912740363,-94.7805334114744,17.69465325545859,-142.18638134564395,-44.56382734106905,97.62255400457491,-95.54722142494302,96.38562264424012,1.0,5.0,0.0,8.0,1.0,5.0,0,0,0,0,100
1171,158521,40977,100620,64.76486082080422,-86.27557875859426,18.0,0.7468776019983348,0.7679633867276888,0.44097665489786453,0.35824523774566214,40986.92,100623.56,-9.919999999998254,-3.5599999999976717,-0.00024202843248524784,-3.5379388286378176e-05,0.4072450805008945,-0.7506743130871518,6.8409445218823635,85.77507943357107,11.186132928338832,40.93295530108905,104.78656681684944,63.85361151576039,87.15545849840751,86.48694254237512,-94.3105739348769,17.60011448932977,-142.18638134564395,-44.56382734106905,97.62255400457491,-94.96223761303011,95.9064810394094,-20.0,-3.0,-19.0,2.0,20.0,3.0,0,0,0,0,100
1172,158544,40993,100619,80.59776553475211,-87.2128001109756,23.0,0.7601998334721066,0.7675057208237986,0.4644615604929562,0.3576811215680096,40987.42,100623.52,5.580000000001746,-4.5200000000040745,0.00013613933250743147,-4.491991534388853e-05,0.40740814359117067,-0.9241506456872608,-3.0307121343663344,85.82067600496988,11.159731342017347,40.93295530108905,104.78656681684944,63.85361151576039,87.15545849840751,86.52882318339658,-93.88761812208071,17.50945418768847,-142.18638134564395,-44.56382734106905,97.62255400457491,-94.67593310386346,95.47425937324338,16.0,-1.0,-4.0,-4.0,16.0,1.0,0,0,0,0,100
1173,158562,40986,100625,72.8511260080956,-80.92007926117599,18.0,0.7543713572023314,0.7702517162471396,0.45297099061650997,0.3614687280110384,40987.4,100623.48,-1.4000000000014552,1.5200000000040745,-3.4156838443069215e-05,1.5105818244450247e-05,0.40731428571428574,-0.9002849067035984,-2.2611710196909165,85.34837718740197,11.1996466317446,40.93295530108905,104.78656681684944,63.85361151576039,87.01367341904385,86.06549210633423,-93.4644794127402,17.563068185627426,-142.18638134564395,-44.56382734106905,97.62255400457491,-94.26391211323593,95.06787600817441,-7.0,6.0,9.0,5.0,7.0,6.0,0,0,0,0,100
1174,158591,40997,100631,83.68876023987549,-74.33053004236201,29.0,0.7635303913405496,0.7729977116704806,0.46904642474599506,0.3654349962872849,40987.6,100623.66,9.400000000001455,7.3399999999965075,0.00022933765333909415,7.294507077159097e-05,0.4073993103516809,-1.1259002215130187,3.143977391662378,85.11380243419667,11.106890690627836,40.93295530108905,104.78656681684944,63.85361151576039,86.56597789043667,85.82106457743787,-92.82943212269835,17.67121850296628,-142.18638134564395,-44.56382734106905,97.62255400457491,-93.5770878251064,94.46337910711532,11.0,6.0,4.0,12.0,11.0,6.0,0,0,0,0,100
1175,158601,40995,100610,81.38721131575367,-94.77840847217018,10.0,0.761865112406328,0.7633867276887872,0.4656325433273904,0.3531273605386758,40987.84,100623.44,7.1600000000034925,-13.440000000002328,0.00017468595563961147,-0.00013356728809909825,0.4074644667528079,-0.8587104661042227,-1.3078498345343796,84.9232613488928,11.087053337069344,40.93295530108905,104.78656681684944,63.85361151576039,85.93789054639987,85.62957792023384,-92.59426687167337,17.56298936793066,-142.18638134564395,-44.56382734106905,97.62255400457491,-93.5770878251064,94.21246032839764,-2.0,-21.0,9.0,-15.0,2.0,21.0,0,0,0,0,100
1176,158621,40991,100626,76.82913498153194,-78.0997959835775,20.0,0.7585345545378851,0.7707093821510298,0.45887156078259445,0.3631662644771187,40988.04,100623.94,2.959999999999127,2.0599999999976717,7.221618794163192e-05,2.0472265347567107e-05,0.40735992685786976,-0.9837302903798526,3.5275132827551974,84.68501963670145,11.131234732156756,40.93295530108905,104.78656681684944,63.85361151576039,85.4724961007959,85.39893939503962,-91.63911557156025,17.006908402482445,-142.18638134564395,-44.56382734106905,97.62255400457491,-93.07534405495213,93.17283798124826,-4.0,16.0,-6.0,-5.0,4.0,16.0,0,0,0,0,100
1177,158633,40990,100630,75.76516295658712,-74.02371051411542,12.0,0.7577019150707743,0.7725400457665904,0.45729337389818564,0.3656196718274482,40987.92,100624.12,2.0800000000017462,5.880000000004657,5.074665901567453e-05,5.843529364534723e-05,0.40733379707840606,-1.0235256032206008,0.8684248140116109,84.12825936660671,10.858536594838803,40.93295530108905,104.78656681684944,63.85361151576039,85.16383405169157,84.8122260331427,-91.00442198027481,17.061305140705404,-142.18638134564395,-44.56382734106905,97.62255400457491,-92.77837580711261,92.55847443862746,-1.0,4.0,-5.0,20.0,1.0,4.0,0,0,0,0,100
1178,158654,40998,100621,83.6343013697043,-82.86876998562299,21.0,0.7643630308076603,0.7684210526315789,0.4689656460482203,0.3602958055630927,40988.32,100623.98,9.680000000000291,-2.9799999999959255,0.00023616483915418567,-2.9615207031126434e-05,0.40744973713240773,-1.0092378755496687,-7.974444983820969,84.09511440344652,10.85744252703529,40.93295530108905,104.78656681684944,63.85361151576039,85.03423194106186,84.77921115221638,-90.69542323271885,17.066038942118386,-142.18638134564395,-44.56382734106905,97.62255400457491,-92.2542111365704,92.25553905773012,8.0,-9.0,7.0,-5.0,8.0,9.0,0,0,0,0,100
1179,158674,40994,100628,79.18928662945514,-75.43847296750272,20.0,0.7610324729392173,0.77162471395881,0.46237236746607985,0.36476812231306355,40988.46,100624.18,5.540000000000873,3.820000000006985,0.000135159993812914,3.7963042282749387e-05,0.4073816432802003,-1.0497201694892233,3.5603045932472974,83.796983612754,10.781624262526465,40.93295530108905,104.78656681684944,63.85361151576039,84.90113699263303,84.47397833593318,-90.05258802723765,17.022344523530933,-142.18638134564395,-44.56382734106905,97.62255400457491,-91.86562474109581,91.61568435164125,-4.0,7.0,4.0,-2.0,4.0,7.0,0,0,0,0,100
1180,158700,41012,100627,96.35757387667552,-75.7367071837657,26.0,0.7760199833472107,0.7711670480549199,0.4878380424331751,0.3645886142964184,40988.88,100624.04,23.12000000000262,2.960000000006403,0.0005640554218608223,2.941642971208871e-05,0.40756457014518965,-1.2722704413709967,19.17484301737077,83.78168174168076,10.762852342129511,40.93295530108905,104.78656681684944,63.85361151576039,84.90113699263303,84.45645272086679,-89.74620969963479,17.141366257114605,-142.18638134564395,-44.56382734106905,97.62255400457491,-91.86562474109581,91.33636769583134,18.0,-1.0,14.0,6.0,18.0,1.0,0,0,0,0,100
1181,158721,40990,100638,73.50804372931404,-64.53366827110987,21.0,0.7577019150707743,0.7762013729977116,0.45394539493115016,0.37133175504267113,40989.1,100624.2,0.9000000000014552,13.80000000000291,2.1957056876131832e-05,0.0001371439474798598,0.4073014169597965,-1.1390650136375677,0.16010226684889847,83.5564440426908,10.85915859232848,40.93295530108905,104.78656681684944,63.85361151576039,84.36055277316484,84.24513184680767,-89.14740102232923,17.492205907295272,-142.18638134564395,-44.56382734106905,97.62255400457491,-91.51863458371571,90.813637914077,-22.0,11.0,-4.0,10.0,22.0,11.0,0,0,0,0,100
1182,158741,41019,100629,102.75737556756673,-73.43747690899839,20.0,0.7818484596169858,0.7720823798627002,0.49733085131779387,0.3659725274892296,40989.62,100624.3,29.37999999999738,4.69999999999709,0.0007167668302364691,4.670839946212882e-05,0.4076260322571028,-1.3992498093977372,15.345566075703873,83.63692838045726,10.988086460554157,40.93295530108905,104.78656681684944,63.85361151576039,84.36055277316484,84.34132481827085,-88.61604652842588,17.559042736866257,-142.18638134564395,-44.56382734106905,97.62255400457491,-91.22688653213768,90.30480211221597,29.0,-9.0,7.0,2.0,29.0,9.0,0,0,0,0,100
